ranking,dist_class,size_class,dist,size,status,taxon,state,user_category,user_login,taxon_species_name,taxon_group,latitude,longitude,size_scaled,dist_scaled,log_dist,growth
74,wide,medium,19,43,LC,Aves,San José,intermediate,fernando_vilarino,Spatula platalea,tetrapods,-34.7617171,-56.4286891,0.03856516635873247,0.4292554344470148,2.9444389791664403,NA
74,wide,medium,19,44,LC,Aves,San José,intermediate,fernando_vilarino,Anas georgica,tetrapods,-34.767839,-56.416353,0.054820228294057534,0.4292554344470148,2.9444389791664403,NA
74,medium,medium,8,23,NT,Aves,San José,intermediate,fernando_vilarino,Calidris canutus,tetrapods,-34.6089813003,-56.5029095992,-0.28653607234776873,-2.031785627007659,2.0794415416798357,NA
74,wide,medium,19,41,LC,Aves,San José,intermediate,fernando_vilarino,Dendrocygna bicolor,tetrapods,-34.767839,-56.416353,0.006055042488082352,0.4292554344470148,2.9444389791664403,NA
74,medium,small,16,10,LC,Aves,San José,intermediate,fernando_vilarino,Tachuris rubrigastra,tetrapods,-34.767839,-56.416353,-0.49785187750699456,-0.24193758231335077,2.772588722239781,NA
74,wide,medium,19,32,LC,Aves,Montevideo,intermediate,fernando_vilarino,Vanellus chilensis,tetrapods,-34.9352387,-56.1605329,-0.1402405149298432,0.4292554344470148,2.9444389791664403,NA
74,wide,medium,19,23,LC,Aves,Montevideo,intermediate,fernando_vilarino,Zenaida auriculata,tetrapods,-34.9352387,-56.1605329,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
74,wide,small,19,19,LC,Aves,Montevideo,intermediate,fernando_vilarino,Molothrus bonariensis,tetrapods,-34.9352387,-56.1605329,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
74,wide,medium,19,35,LC,Aves,Montevideo,intermediate,fernando_vilarino,Fulica armillata,tetrapods,-34.9352387,-56.1605329,-0.09147532912386802,0.4292554344470148,2.9444389791664403,NA
74,wide,medium,19,37,LC,Aves,Maldonado,intermediate,fernando_vilarino,Daptrius chimango,tetrapods,-34.900589600000004,-55.0073152,-0.05896520525321789,0.4292554344470148,2.9444389791664403,NA
74,wide,medium,19,26,LC,Aves,Maldonado,intermediate,fernando_vilarino,Falco sparverius,tetrapods,-34.9008317,-55.2581953,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
74,medium,medium,8,44,LC,Aves,San José,intermediate,fernando_vilarino,Thalasseus maximus,tetrapods,-34.7617171,-56.4286891,0.054820228294057534,-2.031785627007659,2.0794415416798357,NA
74,wide,large,19,90,LC,Aves,San José,intermediate,fernando_vilarino,Cygnus melancoryphus,tetrapods,-34.7617171,-56.4286891,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
74,medium,medium,13,32,LC,Aves,San José,intermediate,fernando_vilarino,Sterna trudeaui,tetrapods,-34.7617171,-56.4286891,-0.1402405149298432,-0.9131305990737163,2.5649493574615367,NA
74,wide,medium,19,20,LC,Aves,Montevideo,intermediate,fernando_vilarino,Nengetus cinereus,tetrapods,-34.9352387,-56.1605329,-0.33530125815374395,0.4292554344470148,2.9444389791664403,NA
574,wide,large,19,160,NE,Reptilia,Artigas,beginner,josebasso,Boiruna maculata,tetrapods,-30.4043266305,-56.4692370594,1.9404074127917648,0.4292554344470148,2.9444389791664403,NA
70,wide,small,19,17,LC,Aves,Canelones,intermediate,mikcuparo,Paroaria coronata,tetrapods,-34.7468604569,-55.7118771225,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
26,wide,medium,19,27,LC,Aves,Rocha,intermediate,rpereirag,Myiopsitta monachus,tetrapods,-34.7959933333,-54.5565866667,-0.22151582460646851,0.4292554344470148,2.9444389791664403,NA
28,wide,large,19,150,NE,Reptilia,Rocha,intermediate,lagunagarzon,Bothrops alternatus,tetrapods,-34.79251659,-54.54909026,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
45,wide,medium,19,90,LC,Mammalia,San José,intermediate,gonzalo227,Didelphis albiventris,tetrapods,-34.36556945,-56.76188801,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
2,wide,small,19,13,LC,Aves,Cerro Largo,expert,luisvescia,Lochmias nematura,tetrapods,-32.3661519544,-54.1885828972,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
2,medium,medium,9,21,LC,Aves,Cerro Largo,expert,luisvescia,Cacicus chrysopterus,tetrapods,-32.3661519544,-54.1885828972,-0.3190461962184189,-1.8080546214208704,2.1972245773362196,NA
2,wide,small,19,14,LC,Aves,Cerro Largo,expert,luisvescia,Cyanoloxia glaucocaerulea,tetrapods,-32.3661519544,-54.1885828972,-0.43283162976569434,0.4292554344470148,2.9444389791664403,NA
17,wide,medium,19,23,LC,Aves,Maldonado,expert,elena_26,Zenaida auriculata,tetrapods,-34.8591752347,-55.0579170138,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
675,wide,small,19,18,LC,Aves,Soriano,beginner,sobredosispop,Lepidocolaptes angustirostris,tetrapods,-33.5491040226,-58.1781445071,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
675,wide,small,19,18,LC,Aves,Soriano,beginner,sobredosispop,Furnarius rufus,tetrapods,-33.5489520162,-58.1777676567,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
248,wide,medium,19,107,LC,Mammalia,Rocha,beginner,solepasquariello,Procyon cancrivorus,tetrapods,-34.5849824578,-54.1791753843,1.0788891302195365,0.4292554344470148,2.9444389791664403,NA
675,wide,large,19,85,LC,Aves,Soriano,beginner,sobredosispop,Chauna torquata,tetrapods,-33.3895497245,-58.3175234869,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
675,wide,large,19,55,LC,Aves,Soriano,beginner,sobredosispop,Aramus guarauna,tetrapods,-33.3901230361,-58.3176468685,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
20,narrow,large,1,127,LC,Reptilia,Artigas,expert,sgomez-barboza,Xenodon merremii,tetrapods,-30.2457268947,-57.6035409048,1.4039903689260376,-3.5979026661151785,0,NA
100,wide,large,19,150,LC,Reptilia,Lavalleja,intermediate,raton-volado,Philodryas patagoniensis,tetrapods,-34.166821389,-54.9282090738,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
36,medium,medium,15,22,LC,Aves,Rivera,intermediate,adriana_machado,Pseudoleistes guirahuro,tetrapods,-31.3484516074,-55.0193585828,-0.30279113428309384,-0.4656685879001393,2.70805020110221,NA
3,medium,medium,6,47,NT,Aves,Maldonado,expert,ornitoloca,Spheniscus magellanicus,tetrapods,-34.9791768165,-54.9851698994,0.10358541410003272,-2.479247638181236,1.791759469228055,NA
3,medium,large,10,115,LC,Amphibia,Maldonado,expert,ornitoloca,Rhinella arenarum,tetrapods,-34.8337383,-55.21495,1.208929625702137,-1.5843236158340819,2.302585092994046,NA
26,wide,large,19,56,LC,Aves,Maldonado,intermediate,rpereirag,Cathartes burrovianus,tetrapods,-34.7534654816,-54.5398856417,0.24988097151795827,0.4292554344470148,2.9444389791664403,NA
26,wide,medium,19,25,LC,Aves,Maldonado,intermediate,rpereirag,Jacana jacana,tetrapods,-34.7581024242,-54.5447779929,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
26,wide,medium,19,41,LC,Aves,Rocha,intermediate,rpereirag,Rostrhamus sociabilis,tetrapods,-34.760208641,-54.5429699345,0.006055042488082352,0.4292554344470148,2.9444389791664403,NA
26,wide,medium,19,85,LC,Mammalia,Rocha,intermediate,rpereirag,Myocastor coypus,tetrapods,-34.7591295386,-54.5441239223,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
26,wide,large,19,55,LC,Aves,Rocha,intermediate,rpereirag,Aramus guarauna,tetrapods,-34.7577850785,-54.5452742793,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
26,wide,small,19,12,LC,Aves,Rocha,intermediate,rpereirag,Basileuterus culicivorus,tetrapods,-34.763689485,-54.5429775827,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
26,wide,small,19,12,LC,Aves,Rocha,intermediate,rpereirag,Myiothlypis leucoblephara,tetrapods,-34.763415599,-54.5431472118,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
26,wide,large,19,63,LC,Aves,Maldonado,intermediate,rpereirag,Nannopterum brasilianum,tetrapods,-34.7585399405,-54.542675143,0.36366640506523373,0.4292554344470148,2.9444389791664403,NA
26,wide,medium,19,41,LC,Aves,Maldonado,intermediate,rpereirag,Rostrhamus sociabilis,tetrapods,-34.7583283946,-54.5416880901,0.006055042488082352,0.4292554344470148,2.9444389791664403,NA
85,medium,medium,6,47,NT,Aves,Maldonado,intermediate,antonioripoll_,Spheniscus magellanicus,tetrapods,-34.8286703075,-55.3964997366,0.10358541410003272,-2.479247638181236,1.791759469228055,NA
2,wide,small,19,18,LC,Aves,Cerro Largo,expert,luisvescia,Saltator aurantiirostris,tetrapods,-32.2086921259,-53.8384474886,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
2,wide,medium,19,37,LC,Aves,Cerro Largo,expert,luisvescia,Daptrius chimachima,tetrapods,-32.2109706252,-53.8315381182,-0.05896520525321789,0.4292554344470148,2.9444389791664403,NA
26,wide,small,19,19,LC,Aves,Maldonado,intermediate,rpereirag,Nycticryphes semicollaris,tetrapods,-34.7678467516,-54.552620016,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
132,wide,medium,19,27,LC,Aves,Maldonado,beginner,jumanbar,Myiopsitta monachus,tetrapods,-34.9189185833,-54.9574394167,-0.22151582460646851,0.4292554344470148,2.9444389791664403,NA
29,wide,medium,19,107,LC,Mammalia,Rocha,intermediate,lurtri,Procyon cancrivorus,tetrapods,-34.5173068348,-54.292545299,1.0788891302195365,0.4292554344470148,2.9444389791664403,NA
29,wide,medium,19,107,LC,Mammalia,Rocha,intermediate,lurtri,Procyon cancrivorus,tetrapods,-34.5172640678,-54.2937469313,1.0788891302195365,0.4292554344470148,2.9444389791664403,NA
70,wide,medium,19,47,LC,Aves,Montevideo,intermediate,mikcuparo,Nycticorax nycticorax,tetrapods,-34.9213555243,-56.1691364273,0.10358541410003272,0.4292554344470148,2.9444389791664403,NA
454,wide,large,19,53,LC,Aves,Rocha,beginner,vickybonnet,Geranoaetus albicaudatus,tetrapods,-33.7402587997,-54.1412341997,0.2011157857119831,0.4292554344470148,2.9444389791664403,NA
454,wide,medium,19,27,LC,Aves,Rocha,beginner,vickybonnet,Colaptes campestris,tetrapods,-33.8875782,-53.8222566997,-0.22151582460646851,0.4292554344470148,2.9444389791664403,NA
11,narrow,small,2,9,LC,Aves,Cerro Largo,expert,gmmv80,Poecilotriccus plumbeiceps,tetrapods,-32.0410908993,-53.7547360979,-0.5141069394423197,-3.3741716605283902,0.6931471805599453,NA
11,narrow,small,1,12,LC,Aves,Cerro Largo,expert,gmmv80,Heliobletus contaminatus,tetrapods,-32.1325429792,-53.7352039418,-0.46534175363634445,-3.5979026661151785,0,NA
20,wide,small,19,17,LC,Aves,Artigas,expert,sgomez-barboza,Machetornis rixosa,tetrapods,-30.2942785249,-57.5991662238,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
20,wide,small,19,17,LC,Aves,Artigas,expert,sgomez-barboza,Machetornis rixosa,tetrapods,-30.2942785249,-57.5991662238,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
20,wide,small,19,30,NE,Reptilia,Artigas,expert,sgomez-barboza,Hydromedusa tectifera,tetrapods,-30.2942785249,-57.5991662238,-0.17275063880049332,0.4292554344470148,2.9444389791664403,NA
20,narrow,large,4,25,LC,Amphibia,Artigas,expert,sgomez-barboza,Rhinella diptycha,tetrapods,-30.2942785249,-57.5991662238,-0.2540259484771186,-2.9267096493548133,1.3862943611198906,NA
20,wide,small,19,19,LC,Aves,Artigas,expert,sgomez-barboza,Icterus pyrrhopterus,tetrapods,-30.2942785249,-57.5991662238,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
20,wide,medium,19,5,LC,Amphibia,Artigas,expert,sgomez-barboza,Boana pulchella,tetrapods,-30.2603302,-57.5999387,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
94,wide,medium,19,5,LC,Amphibia,Maldonado,intermediate,lucia651,Boana pulchella,tetrapods,-34.7779633,-55.22843585,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
94,wide,medium,19,5,LC,Amphibia,Maldonado,intermediate,lucia651,Pseudis minuta,tetrapods,-34.7779633,-55.22843585,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
11,narrow,medium,2,24,LC,Aves,Cerro Largo,expert,gmmv80,Trogon surrucura,tetrapods,-32.140774,-53.732264,-0.2702810104124437,-3.3741716605283902,0.6931471805599453,NA
11,narrow,medium,1,25,LC,Aves,Cerro Largo,expert,gmmv80,Mackenziaena leachii,tetrapods,-32.132852,-53.735805,-0.2540259484771186,-3.5979026661151785,0,NA
11,wide,small,19,18,LC,Aves,Cerro Largo,expert,gmmv80,Glaucidium brasilianum,tetrapods,-32.1320341958,-53.7356009088,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
11,wide,small,19,19,LC,Aves,Treinta y Tres,expert,gmmv80,Turdus albicollis,tetrapods,-32.924781,-54.458661,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
574,wide,medium,19,97,LC,Mammalia,Artigas,beginner,josebasso,Lycalopex gymnocerca,tetrapods,-30.4307388889,-56.7810555556,0.9163385108662858,0.4292554344470148,2.9444389791664403,NA
11,wide,medium,19,41,LC,Aves,Treinta y Tres,expert,gmmv80,Rhynchotus rufescens,tetrapods,-32.906381,-54.451956,0.006055042488082352,0.4292554344470148,2.9444389791664403,NA
2,narrow,small,1,14,LC,Aves,Cerro Largo,expert,luisvescia,Sittasomus griseicapillus,tetrapods,-32.3329204635,-53.9468015463,-0.43283162976569434,-3.5979026661151785,0,NA
45,wide,small,19,18,LC,Aves,San José,intermediate,gonzalo227,Stephanophorus diadematus,tetrapods,-34.4874278643,-56.8619809628,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
45,wide,small,19,13,LC,Aves,San José,intermediate,gonzalo227,Geothlypis velata,tetrapods,-34.474497883,-56.8863322975,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
45,wide,small,19,17,LC,Aves,San José,intermediate,gonzalo227,Paroaria coronata,tetrapods,-34.7591059858,-56.5587635224,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
74,wide,medium,19,26,LC,Aves,Montevideo,intermediate,fernando_vilarino,Leptotila verreauxi,tetrapods,-34.8613005,-56.1985378,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
74,wide,small,19,9,LC,Aves,Montevideo,intermediate,fernando_vilarino,Setophaga pitiayumi,tetrapods,-34.8613005,-56.1985378,-0.5141069394423197,0.4292554344470148,2.9444389791664403,NA
74,wide,small,19,16,LC,Aves,Montevideo,intermediate,fernando_vilarino,Cyclarhis gujanensis,tetrapods,-34.8613005,-56.1985378,-0.40032150589504417,0.4292554344470148,2.9444389791664403,NA
74,wide,small,19,15,LC,Aves,Montevideo,intermediate,fernando_vilarino,Thraupis sayaca,tetrapods,-34.8613005,-56.1985378,-0.4165765678303692,0.4292554344470148,2.9444389791664403,NA
22,wide,medium,19,62,NE,Reptilia,Colonia,intermediate,rafatosi,Lygophis anomalus,tetrapods,-34.3820694444,-57.7877,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
162,wide,large,19,150,LC,Reptilia,Maldonado,beginner,franciscolarriera,Philodryas patagoniensis,tetrapods,-34.9142376289,-54.9425967783,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
100,wide,small,19,5,LC,Reptilia,Lavalleja,intermediate,raton-volado,Cercosaura schreibersii,tetrapods,-34.1669348494,-54.9269936979,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
54,wide,medium,19,85,LC,Mammalia,Rocha,intermediate,andresferz,Myocastor coypus,tetrapods,-34.7565908941,-54.5455225724,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
54,wide,medium,19,25,LC,Aves,Rocha,intermediate,andresferz,Jacana jacana,tetrapods,-34.7573626805,-54.5454629521,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
54,wide,large,19,90,LC,Aves,Maldonado,intermediate,andresferz,Cygnus melancoryphus,tetrapods,-34.7967458365,-54.5622693073,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
44,wide,large,19,55,LC,Aves,Canelones,intermediate,borealisuruguay,Caracara plancus,tetrapods,-34.7634809722,-55.698587,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
604,wide,medium,19,23,LC,Aves,Maldonado,beginner,lilianachao,Turdus rufiventris,tetrapods,-34.7875154056,-55.3851038513,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
604,wide,medium,19,45,LC,Aves,Maldonado,beginner,lilianachao,Aramides ypecaha,tetrapods,-34.7962690467,-55.3837891068,0.0710752902293826,0.4292554344470148,2.9444389791664403,NA
604,narrow,large,1,500,LC,Mammalia,Maldonado,beginner,lilianachao,Mirounga angustirostris,tetrapods,-34.8005372609,-55.3776603566,7.467128470802286,-3.5979026661151785,0,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Pseudis minuta,tetrapods,-31.8967316207,-54.1518818122,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,small,19,3,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Scinax squalirostris,tetrapods,-31.8967260467,-54.1518801358,-0.61163731105427,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8967294833,-54.1518752743,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,25,LC,Aves,Cerro Largo,intermediate,gabriellaufer,Nothura maculosa,tetrapods,-31.8896366667,-54.1625555,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8888995285,-54.1631104611,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8890082836,-54.1628839821,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8890578626,-54.1628066171,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8889694754,-54.1629844811,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8889220339,-54.1632853076,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8889525021,-54.1631234531,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
216,wide,small,19,5,LC,Reptilia,Maldonado,beginner,econelson,Cercosaura schreibersii,tetrapods,-34.9008425127,-55.0021139905,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
3,wide,medium,19,70,NE,Reptilia,Maldonado,expert,ornitoloca,Erythrolamprus poecilogyrus,tetrapods,-34.7672615,-55.4014854167,0.4774518386125091,0.4292554344470148,2.9444389791664403,NA
20,narrow,large,1,400,LC,Reptilia,Artigas,expert,sgomez-barboza,Eunectes notaeus,tetrapods,-30.2197337878,-57.7084724546,5.84162227726978,-3.5979026661151785,0,NA
574,narrow,medium,5,112,LC,Mammalia,Artigas,beginner,josebasso,Tamandua tetradactyla,tetrapods,-30.4276416667,-56.5222305556,1.1601644398961617,-2.7029786437680245,1.6094379124341003,NA
45,wide,medium,19,97,LC,Mammalia,San José,intermediate,gonzalo227,Lycalopex gymnocerca,tetrapods,-34.326261,-56.798617,0.9163385108662858,0.4292554344470148,2.9444389791664403,NA
11,narrow,large,5,450,LC,Mammalia,Rocha,expert,gmmv80,Mirounga leonina,tetrapods,-34.357663,-53.764616,6.654375374036033,-2.7029786437680245,1.6094379124341003,NA
23,wide,large,19,463,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Limnomedusa macroglossa,tetrapods,-31.864325,-54.1719966667,6.865691179195259,0.4292554344470148,2.9444389791664403,NA
23,wide,small,19,3,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Dendropsophus sanborni,tetrapods,-31.8643426895,-54.1717242077,-0.61163731105427,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.8642560626,-54.17169814,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,small,19,3,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Scinax squalirostris,tetrapods,-31.8642616667,-54.17173,-0.61163731105427,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.9284528075,-54.1198845674,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,large,19,12,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Leptodactylus luctator,tetrapods,-31.9288239582,-54.1198198591,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
23,wide,small,19,4,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Scinax granulatus,tetrapods,-31.9281770848,-54.1194834095,-0.5953822491189449,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.9285057811,-54.1193423421,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,large,19,12,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Leptodactylus luctator,tetrapods,-31.9290137245,-54.1198811308,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Pseudis minuta,tetrapods,-31.928705,-54.1166416667,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
11,narrow,medium,5,22,LC,Aves,Rocha,expert,gmmv80,Arenaria interpres,tetrapods,-34.652781,-54.140706,-0.30279113428309384,-2.7029786437680245,1.6094379124341003,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.9103100524,-54.1327262298,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Boana pulchella,tetrapods,-31.9102702383,-54.1326416564,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Pseudis minuta,tetrapods,-31.9102366667,-54.1325445,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
23,wide,small,19,2,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Pseudopaludicola falcipes,tetrapods,-31.9103533333,-54.1323195,-0.6278923729895951,0.4292554344470148,2.9444389791664403,NA
23,wide,large,19,12,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Leptodactylus luctator,tetrapods,-31.9107,-54.1325333333,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,5,LC,Amphibia,Cerro Largo,intermediate,gabriellaufer,Pseudis minuta,tetrapods,-31.9104466667,-54.1323083333,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
2,wide,medium,19,5,LC,Amphibia,Cerro Largo,expert,luisvescia,Pseudis minuta,tetrapods,-32.3661519544,-54.1885828972,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
2,wide,medium,19,37,LC,Aves,Cerro Largo,expert,luisvescia,Daptrius chimachima,tetrapods,-32.2666033772,-53.8520583461,-0.05896520525321789,0.4292554344470148,2.9444389791664403,NA
2,wide,large,19,140,NT,Aves,Cerro Largo,expert,luisvescia,Rhea americana,tetrapods,-32.277213086,-53.8601431575,1.6153061740852634,0.4292554344470148,2.9444389791664403,NA
2,narrow,small,1,14,LC,Aves,Cerro Largo,expert,luisvescia,Sittasomus griseicapillus,tetrapods,-32.2969253739,-53.956913342,-0.43283162976569434,-3.5979026661151785,0,NA
2,narrow,small,1,14,LC,Aves,Cerro Largo,expert,luisvescia,Sittasomus griseicapillus,tetrapods,-32.3584859526,-53.8989886405,-0.43283162976569434,-3.5979026661151785,0,NA
2,narrow,medium,2,24,LC,Aves,Cerro Largo,expert,luisvescia,Trogon surrucura,tetrapods,-32.2581113131,-53.8177799385,-0.2702810104124437,-3.3741716605283902,0.6931471805599453,NA
2,narrow,medium,4,24,LC,Aves,Cerro Largo,expert,luisvescia,Pyrrhura frontalis,tetrapods,-32.2563693064,-53.8182992424,-0.2702810104124437,-2.9267096493548133,1.3862943611198906,NA
2,medium,medium,9,21,LC,Aves,Cerro Largo,expert,luisvescia,Cacicus chrysopterus,tetrapods,-32.2576939604,-53.818273465,-0.3190461962184189,-1.8080546214208704,2.1972245773362196,NA
70,wide,medium,19,5,LC,Amphibia,Lavalleja,intermediate,mikcuparo,Boana pulchella,tetrapods,-34.3005256586,-55.2701129392,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
70,wide,medium,19,27,LC,Aves,Lavalleja,intermediate,mikcuparo,Colaptes campestris,tetrapods,-34.283651271,-55.2776858211,-0.22151582460646851,0.4292554344470148,2.9444389791664403,NA
70,wide,medium,19,33,LC,Aves,Lavalleja,intermediate,mikcuparo,Patagioenas maculosa,tetrapods,-34.2833556849,-55.2820517868,-0.12398545299451814,0.4292554344470148,2.9444389791664403,NA
70,wide,medium,19,68,LC,Reptilia,Lavalleja,intermediate,mikcuparo,Phalotris lemniscatus,tetrapods,-34.2841842653,-55.2617933974,0.444941714741859,0.4292554344470148,2.9444389791664403,NA
11,narrow,medium,4,70,LC,Mammalia,Tacuarembó,expert,gmmv80,Cabassous tatouay,tetrapods,-31.2706655744,-55.9100958103,0.4774518386125091,-2.9267096493548133,1.3862943611198906,NA
11,wide,medium,19,107,LC,Mammalia,Tacuarembó,expert,gmmv80,Procyon cancrivorus,tetrapods,-31.3648328859,-55.9908346069,1.0788891302195365,0.4292554344470148,2.9444389791664403,NA
23,wide,medium,19,36,LC,Aves,Canelones,intermediate,gabriellaufer,Guira guira,tetrapods,-34.5709333333,-55.946305,-0.07522026718854295,0.4292554344470148,2.9444389791664403,NA
5,wide,medium,19,40,LC,Aves,Canelones,expert,msilvera,Hydropsalis torquata,tetrapods,-34.795295,-55.9132,-0.01020001944724271,0.4292554344470148,2.9444389791664403,NA
40,wide,medium,19,5,LC,Amphibia,Florida,intermediate,luciano_patron,Boana pulchella,tetrapods,-34.2160372214,-55.7241043076,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
229,narrow,medium,2,24,LC,Aves,Cerro Largo,beginner,mdecampo,Trogon surrucura,tetrapods,-32.1332770552,-53.7331079319,-0.2702810104124437,-3.3741716605283902,0.6931471805599453,NA
229,narrow,medium,1,25,LC,Aves,Cerro Largo,beginner,mdecampo,Mackenziaena leachii,tetrapods,-32.1336623288,-53.7338904664,-0.2540259484771186,-3.5979026661151785,0,NA
90,medium,medium,10,7,LC,Amphibia,Maldonado,intermediate,juan_rodal,Rhinella dorbignyi,tetrapods,-34.7644666667,-55.40873,-0.5466170633129698,-1.5843236158340819,2.302585092994046,NA
